enwiki,frwiki,dewiki,eswiki,ruwiki,nlwiki,jawiki,svwiki,commonswiki,trwiki,eowiki,simplewiki,ptwiki,cawiki,arwiki,plwiki,ukwiki,zhwiki,fawiki,kowiki,cswiki,nowiki,hewiki,huwiki,euwiki,itwiki,idwiki,fiwiki,dawiki,arzwiki,label
3932,12187.0,4640.0,3540.0,5355.0,2432.0,3114.0,1242.0,1419.0,3649.0,0.0,0.0,4032.0,1708.0,0.0,0.0,7096.0,1331.0,1534.0,4107.0,0.0,2603.0,0.0,0.0,770.0,5099.0,0.0,2106.0,2123.0,511.0,cultural agnostic
49189,9913.0,20291.0,7139.0,3130.0,0.0,53879.0,11350.0,11042.0,3061.0,10798.0,0.0,2509.0,9412.0,0.0,4838.0,5297.0,15538.0,3851.0,12164.0,3020.0,964.0,0.0,6011.0,1094.0,0.0,4575.0,3107.0,2436.0,528.0,cultural agnostic
4476,11335.0,5678.0,4409.0,8604.0,7542.0,15710.0,0.0,351.0,735.0,2139.0,0.0,4223.0,0.0,8003.0,2018.0,0.0,0.0,0.0,0.0,5377.0,0.0,0.0,0.0,0.0,2154.0,0.0,0.0,0.0,0.0,cultural representative
2019,0.0,2057.0,0.0,0.0,0.0,0.0,4530.0,934.0,0.0,0.0,0.0,0.0,0.0,3259.0,880.0,0.0,879.0,1286.0,0.0,0.0,0.0,0.0,0.0,0.0,2817.0,0.0,0.0,0.0,496.0,cultural exclusive
15281,11446.0,133157.0,10066.0,25238.0,8343.0,6411.0,18823.0,40623.0,13383.0,2006.0,0.0,7869.0,29700.0,7749.0,37714.0,15529.0,13665.0,970.0,1163.0,18064.0,3410.0,6954.0,25199.0,3085.0,76655.0,4275.0,10878.0,3228.0,587.0,cultural agnostic
959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,2079.0,0.0,0.0,0.0,0.0,0.0,1465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2303.0,0.0,0.0,cultural exclusive
3929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2880.0,0.0,0.0,cultural exclusive
31561,0.0,0.0,0.0,0.0,0.0,56819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
38026,1295.0,0.0,7683.0,6200.0,7011.0,0.0,17290.0,0.0,17202.0,0.0,0.0,2127.0,8102.0,27077.0,4613.0,45983.0,0.0,5682.0,7180.0,0.0,9716.0,74776.0,12529.0,0.0,10407.0,7894.0,2066.0,0.0,0.0,cultural exclusive
88473,15278.0,22711.0,6202.0,32731.0,56785.0,29484.0,4549.0,0.0,30194.0,1184.0,1991.0,7207.0,18350.0,93443.0,3139.0,14068.0,25060.0,4976.0,5687.0,0.0,0.0,115427.0,0.0,2499.0,8787.0,32566.0,2988.0,0.0,0.0,cultural agnostic
18989,3558.0,0.0,0.0,0.0,1881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
62986,39982.0,19792.0,32891.0,50152.0,17040.0,42772.0,7042.0,8485.0,5803.0,48507.0,937.0,9085.0,30650.0,13709.0,5678.0,41987.0,16467.0,8347.0,3092.0,1672.0,6574.0,9713.0,5781.0,33400.0,5893.0,3476.0,13808.0,19385.0,764.0,cultural agnostic
85764,0.0,5618.0,5285.0,93123.0,4067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural agnostic
34515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural agnostic
27168,15149.0,14798.0,6469.0,12916.0,7926.0,25498.0,12792.0,0.0,1094.0,7028.0,3477.0,10155.0,6977.0,21831.0,10423.0,34279.0,25260.0,1295.0,3238.0,14912.0,0.0,4058.0,13160.0,1945.0,49441.0,1837.0,14031.0,0.0,0.0,cultural representative
36560,24026.0,17004.0,22288.0,9109.0,8158.0,5813.0,10348.0,0.0,1688.0,4333.0,1752.0,10611.0,5816.0,1928.0,5721.0,25426.0,3949.0,5443.0,8098.0,9659.0,10899.0,9810.0,12277.0,1691.0,58587.0,1511.0,4592.0,1360.0,0.0,cultural representative
18881,21636.0,38298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49132.0,1136.0,0.0,0.0,0.0,0.0,0.0,1456.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural agnostic
11636,9308.0,8664.0,12689.0,45789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10258.0,3162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9896.0,0.0,0.0,0.0,0.0,cultural exclusive
9331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3724.0,0.0,0.0,0.0,0.0,cultural exclusive
62072,0.0,0.0,1683.0,0.0,0.0,0.0,0.0,774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
16256,7809.0,8923.0,2065.0,12391.0,4512.0,9930.0,2183.0,538.0,0.0,0.0,0.0,2154.0,875.0,1390.0,6355.0,8974.0,3116.0,1553.0,1993.0,4825.0,4256.0,2766.0,2900.0,3746.0,5281.0,3771.0,2184.0,2383.0,470.0,cultural agnostic
29649,27828.0,0.0,2953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1237.0,0.0,0.0,0.0,0.0,cultural exclusive
10321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural representative
19749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural representative
58002,7007.0,1393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9582.0,0.0,0.0,0.0,0.0,317.0,0.0,0.0,0.0,cultural agnostic
29791,22501.0,7503.0,12884.0,34068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4937.0,0.0,0.0,0.0,32152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3928.0,0.0,0.0,cultural exclusive
68439,29928.0,84654.0,79770.0,19721.0,31840.0,19492.0,4590.0,2292.0,7561.0,3224.0,0.0,23731.0,5020.0,19444.0,11585.0,26923.0,8111.0,20520.0,4972.0,24279.0,3339.0,83792.0,8749.0,4059.0,29131.0,6840.0,5849.0,4300.0,1207.0,cultural representative
11107,1783.0,5613.0,6150.0,17324.0,4536.0,14087.0,0.0,155.0,0.0,0.0,0.0,4329.0,6791.0,0.0,4724.0,2925.0,0.0,0.0,0.0,2693.0,0.0,3620.0,0.0,0.0,1208.0,0.0,0.0,0.0,568.0,cultural exclusive
3400,4640.0,4320.0,2640.0,3225.0,0.0,0.0,1436.0,223.0,0.0,0.0,0.0,0.0,2402.0,870.0,3563.0,0.0,0.0,0.0,0.0,0.0,1666.0,0.0,0.0,0.0,1823.0,0.0,0.0,0.0,566.0,cultural exclusive
1101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
20252,33681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5435.0,0.0,0.0,0.0,cultural agnostic
1633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
11118,0.0,6216.0,0.0,0.0,0.0,0.0,0.0,0.0,5611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959.0,1742.0,2606.0,0.0,0.0,0.0,0.0,0.0,0.0,9965.0,0.0,0.0,386.0,cultural agnostic
76075,263052.0,67354.0,57326.0,60676.0,15083.0,23278.0,8514.0,0.0,16024.0,6036.0,9401.0,20982.0,33621.0,19599.0,32930.0,36827.0,29364.0,16173.0,40639.0,17012.0,9624.0,8754.0,8938.0,4005.0,54419.0,15880.0,14497.0,7884.0,1204.0,cultural exclusive
8405,5084.0,7201.0,9952.0,0.0,1569.0,0.0,0.0,595.0,3085.0,0.0,0.0,8335.0,0.0,0.0,0.0,0.0,12628.0,10133.0,2223.0,0.0,4539.0,0.0,0.0,0.0,0.0,10748.0,0.0,1016.0,0.0,cultural exclusive
1403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
6053,0.0,3409.0,0.0,0.0,2873.0,0.0,0.0,0.0,0.0,0.0,0.0,24686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2526.0,0.0,0.0,0.0,0.0,cultural exclusive
3329,5300.0,2503.0,0.0,0.0,0.0,0.0,2551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural agnostic
3869,29695.0,8711.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967.0,0.0,0.0,0.0,0.0,cultural exclusive
2244,13066.0,3308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764.0,0.0,0.0,0.0,0.0,cultural exclusive
1440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural agnostic
213182,141500.0,41690.0,41279.0,88371.0,2520.0,154458.0,3220.0,0.0,15300.0,4552.0,10911.0,31908.0,60258.0,103559.0,12305.0,117647.0,25119.0,33373.0,30938.0,13370.0,6197.0,30136.0,20593.0,6823.0,17811.0,19464.0,2139.0,3295.0,0.0,cultural agnostic
4041,0.0,0.0,9639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural agnostic
2829,1383.0,10023.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
6443,0.0,4212.0,4328.0,4688.0,0.0,3942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4765.0,3150.0,5269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1911.0,0.0,1117.0,cultural exclusive
10219,6419.0,6787.0,0.0,1915.0,0.0,8946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1880.0,0.0,0.0,0.0,cultural exclusive
20543,11544.0,23830.0,17000.0,7267.0,1787.0,2785.0,1841.0,0.0,0.0,850.0,12232.0,19130.0,0.0,0.0,2156.0,15726.0,2066.0,888.0,952.0,9241.0,3593.0,0.0,3102.0,0.0,7461.0,0.0,3070.0,0.0,0.0,cultural exclusive
2276,8798.0,3489.0,448.0,0.0,23965.0,0.0,1272.0,0.0,0.0,12553.0,0.0,1338.0,801.0,0.0,40516.0,14696.0,0.0,1659.0,0.0,692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,0.0,cultural agnostic
42545,10732.0,0.0,24266.0,3213.0,1976.0,0.0,0.0,115.0,0.0,0.0,0.0,5017.0,0.0,0.0,0.0,0.0,0.0,2921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25853.0,1744.0,0.0,0.0,cultural representative
6770,0.0,606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural representative
22165,7353.0,2208.0,6045.0,19397.0,3060.0,6865.0,821.0,0.0,9504.0,0.0,0.0,2306.0,5324.0,0.0,1706.0,0.0,9186.0,28982.0,3841.0,2208.0,12135.0,0.0,6800.0,0.0,25240.0,18815.0,0.0,1192.0,0.0,cultural exclusive
24554,4659.0,91.0,8755.0,0.0,3653.0,5470.0,4298.0,0.0,1130.0,2979.0,1361.0,37.0,5744.0,3420.0,0.0,1525.0,6996.0,6176.0,3043.0,0.0,6731.0,2928.0,0.0,1714.0,0.0,1582.0,3360.0,745.0,742.0,cultural agnostic
938,14823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
7383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
25394,2516.0,11474.0,994.0,0.0,1053.0,0.0,0.0,0.0,0.0,4000.0,1885.0,1717.0,570.0,0.0,0.0,0.0,497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13869.0,0.0,0.0,0.0,0.0,cultural exclusive
12934,8244.0,0.0,9198.0,6478.0,7144.0,3933.0,4577.0,0.0,0.0,0.0,2248.0,0.0,0.0,0.0,2819.0,17480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12782.0,2746.0,0.0,0.0,0.0,cultural representative
10835,29081.0,0.0,9944.0,28010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4954.0,5294.0,0.0,0.0,1866.0,4320.0,0.0,0.0,6969.0,0.0,0.0,0.0,0.0,5662.0,0.0,0.0,0.0,0.0,cultural exclusive
21,0.0,0.0,0.0,0.0,10398.0,0.0,0.0,0.0,4088.0,0.0,2005.0,29336.0,5828.0,18826.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,8699.0,0.0,27697.0,1583.0,8113.0,0.0,0.0,cultural representative
3043,2668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
10988,9319.0,0.0,1655.0,13024.0,0.0,0.0,0.0,166.0,0.0,881.0,0.0,1115.0,0.0,11445.0,9209.0,19186.0,0.0,0.0,2818.0,0.0,0.0,9122.0,0.0,0.0,0.0,820.0,0.0,0.0,0.0,cultural exclusive
11940,80870.0,5148.0,2649.0,7341.0,893.0,4180.0,733.0,86.0,809.0,1865.0,859.0,1168.0,1754.0,8255.0,2373.0,2082.0,6016.0,6052.0,803.0,4137.0,0.0,3837.0,0.0,888.0,2146.0,0.0,6149.0,538.0,0.0,cultural representative
152739,85687.0,17648.0,140997.0,69553.0,4067.0,136925.0,85307.0,91.0,1471.0,3452.0,856.0,0.0,124452.0,2658.0,0.0,5750.0,4949.0,5079.0,1828.0,7071.0,0.0,0.0,11801.0,812.0,9245.0,15227.0,3151.0,1247.0,0.0,cultural agnostic
13424,14026.0,8357.0,11524.0,0.0,925.0,0.0,926.0,0.0,0.0,1988.0,0.0,7277.0,3695.0,0.0,0.0,1986.0,0.0,1184.0,0.0,0.0,0.0,2239.0,0.0,0.0,42717.0,2063.0,0.0,1903.0,0.0,cultural agnostic
10225,1515.0,1905.0,0.0,0.0,0.0,0.0,701.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.0,0.0,404.0,0.0,2076.0,0.0,0.0,0.0,3710.0,0.0,0.0,0.0,0.0,cultural agnostic
40170,12286.0,0.0,3636.0,0.0,0.0,0.0,0.0,224.0,0.0,0.0,0.0,2148.0,0.0,3376.0,0.0,0.0,5529.0,5004.0,0.0,0.0,0.0,0.0,0.0,0.0,13265.0,0.0,0.0,0.0,0.0,cultural exclusive
29929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural representative
10851,8947.0,0.0,23021.0,6354.0,0.0,17273.0,0.0,0.0,6345.0,0.0,2275.0,3022.0,0.0,0.0,0.0,11278.0,6561.0,8060.0,6455.0,9202.0,0.0,0.0,0.0,0.0,18169.0,11140.0,0.0,0.0,0.0,cultural exclusive
71413,60249.0,15661.0,18599.0,41200.0,12503.0,75005.0,6474.0,0.0,4765.0,7289.0,3921.0,22922.0,10597.0,36881.0,30665.0,46867.0,19921.0,1904.0,6155.0,8901.0,6347.0,14523.0,6405.0,26452.0,14838.0,2335.0,6538.0,8496.0,1552.0,cultural agnostic
5620,5221.0,8148.0,0.0,7799.0,1346.0,0.0,0.0,481.0,6396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1034.0,0.0,0.0,0.0,5726.0,3689.0,0.0,0.0,4507.0,0.0,0.0,0.0,0.0,cultural representative
7769,8342.0,0.0,31489.0,32910.0,0.0,5530.0,0.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,31382.0,11203.0,6856.0,1794.0,0.0,0.0,0.0,0.0,5334.0,0.0,0.0,0.0,2682.0,0.0,0.0,cultural exclusive
6362,3947.0,0.0,4313.0,8653.0,0.0,0.0,0.0,0.0,2870.0,0.0,0.0,4605.0,2789.0,5178.0,2752.0,4977.0,830.0,0.0,0.0,4391.0,0.0,0.0,0.0,0.0,4607.0,3253.0,0.0,0.0,0.0,cultural representative
13897,5101.0,11109.0,5038.0,7144.0,1797.0,5335.0,1555.0,101.0,0.0,464.0,877.0,3393.0,2705.0,16236.0,2196.0,4112.0,10310.0,6353.0,9505.0,1669.0,4144.0,13533.0,0.0,4367.0,15083.0,3069.0,6414.0,1385.0,0.0,cultural agnostic
11011,6392.0,3959.0,27365.0,148484.0,0.0,1834.0,3338.0,0.0,0.0,0.0,0.0,2816.0,1872.0,4049.0,4200.0,2931.0,0.0,0.0,1452.0,0.0,0.0,7390.0,7944.0,0.0,3692.0,8923.0,2761.0,1970.0,0.0,cultural exclusive
78,4378.0,0.0,0.0,0.0,0.0,2219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural agnostic
1806,2027.0,0.0,0.0,0.0,0.0,2585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural representative
13069,6309.0,0.0,45198.0,0.0,6151.0,0.0,12115.0,0.0,0.0,0.0,0.0,8519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural representative
12868,11460.0,32897.0,10824.0,15509.0,0.0,0.0,2435.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,4263.0,14021.0,0.0,0.0,0.0,0.0,4611.0,0.0,0.0,2103.0,4789.0,0.0,0.0,12008.0,0.0,cultural exclusive
210506,113507.0,51975.0,87526.0,80371.0,34212.0,28237.0,17099.0,1067.0,7230.0,39683.0,3025.0,50171.0,35840.0,27466.0,36966.0,23061.0,110168.0,23693.0,82892.0,86993.0,33428.0,20628.0,27860.0,3289.0,132150.0,20812.0,23342.0,69612.0,1510.0,cultural representative
3418,0.0,4275.0,3619.0,0.0,0.0,19962.0,0.0,0.0,0.0,0.0,0.0,1240.0,0.0,0.0,0.0,0.0,868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0,0.0,0.0,0.0,0.0,cultural representative
14162,0.0,0.0,0.0,0.0,0.0,20002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1832.0,0.0,0.0,0.0,0.0,cultural representative
21480,14076.0,0.0,15240.0,7998.0,0.0,37889.0,0.0,0.0,0.0,0.0,0.0,2327.0,0.0,0.0,0.0,7841.0,13643.0,0.0,47079.0,0.0,0.0,0.0,0.0,0.0,0.0,7169.0,0.0,0.0,0.0,cultural exclusive
21607,3427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural representative
5750,7669.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
29203,7353.0,14428.0,12597.0,16562.0,2039.0,2773.0,4965.0,1469.0,4769.0,729.0,8699.0,19925.0,7127.0,2814.0,3362.0,6766.0,3659.0,3668.0,2283.0,1808.0,49911.0,19399.0,3520.0,697.0,10118.0,2868.0,5615.0,5054.0,0.0,cultural exclusive
44332,7935.0,0.0,3726.0,18323.0,0.0,0.0,2008.0,0.0,0.0,0.0,0.0,0.0,4915.0,0.0,0.0,0.0,9430.0,4085.0,2660.0,0.0,1261.0,0.0,0.0,2102.0,3753.0,19415.0,0.0,0.0,0.0,cultural exclusive
27150,25913.0,0.0,4082.0,11019.0,1489.0,8996.0,2918.0,646.0,1603.0,0.0,0.0,3270.0,21704.0,2537.0,4098.0,7163.0,8321.0,0.0,22278.0,4750.0,0.0,0.0,0.0,1173.0,10199.0,2554.0,1973.0,0.0,458.0,cultural agnostic
16636,5087.0,6390.0,0.0,0.0,1379.0,0.0,1919.0,0.0,0.0,4557.0,1855.0,1466.0,0.0,0.0,0.0,0.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,535.0,2728.0,0.0,0.0,0.0,0.0,cultural exclusive
870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
7013,5420.0,16911.0,5398.0,2084.0,0.0,0.0,1856.0,0.0,0.0,687.0,0.0,3489.0,47903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
134,8409.0,3961.0,2249.0,3327.0,0.0,1588.0,0.0,0.0,0.0,1761.0,0.0,0.0,0.0,0.0,1596.0,2162.0,3132.0,0.0,678.0,728.0,0.0,0.0,1261.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural agnostic
73,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0,603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural agnostic
39497,2737.0,3328.0,20.0,0.0,0.0,2033.0,75.0,0.0,0.0,0.0,0.0,36547.0,0.0,12794.0,0.0,0.0,1886.0,2289.0,1293.0,0.0,23.0,30046.0,0.0,2452.0,0.0,0.0,0.0,0.0,300593.0,cultural agnostic
32499,0.0,0.0,17767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18832.0,0.0,0.0,0.0,0.0,cultural agnostic
81230,1305.0,87543.0,0.0,5076.0,0.0,83982.0,1975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8747.0,0.0,3118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49773.0,0.0,0.0,0.0,0.0,cultural exclusive
19027,0.0,0.0,3243.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
2547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
2816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural agnostic
3798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural agnostic
39,0.0,2099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
1995,0.0,0.0,3768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural agnostic
21820,3901.0,4142.0,5408.0,132699.0,3209.0,0.0,2178.0,0.0,1457.0,0.0,0.0,0.0,0.0,1961.0,10325.0,8877.0,0.0,2721.0,2370.0,12742.0,0.0,2584.0,0.0,0.0,6152.0,2093.0,0.0,0.0,679.0,cultural exclusive
